,EP,EP_Predicted
1817,445.09,450.78522860024026
1818,450.76,445.39712155398604
1819,441.04,437.22238461072294
1820,442.46,441.35633385143444
1821,478.8,478.2217513283224
1822,439.93,438.1662842754387
1823,430.92,430.1149526865162
1824,471.49,473.8934934121876
1825,464.23,468.4495744823708
1826,448.9,447.33534707798145
1827,480.07,484.89118196834687
1828,471.19,467.09483789237595
1829,446.59,451.4929399209228
1830,470.41,466.9262579123002
1831,448.41,446.41032971843595
1832,436.05,433.2819861243008
1833,455.71,467.9461694015493
1834,436.29,435.6860891559851
1835,463.06,464.97516417688934
1836,454.4,452.0257558020275
1837,449.82,443.3523784642203
1838,425.68,430.56502851025687
1839,474.46,468.1463537587241
1840,432.74,433.62598131752577
1841,445.3,441.7938082235917
1842,438.25,441.2068217539592
1843,437.31,434.14112158495004
1844,481.18,479.93478596695104
1845,441.75,440.5473067565183
1846,449.67,450.571342925386
1847,482.46,481.9162557808717
1848,450.07,447.1508557026904
1849,460.76,456.60322612437756
1850,485.76,483.41146296499096
1851,452.01,450.2160776853687
1852,446.76,447.58963427362704
1853,433.56,431.7084941273373
1854,434.91,434.1852304619874
1855,436.15,436.27635442780144
1856,476.1,478.1236793381604
1857,464.15,465.9370076072876
1858,462.19,462.620777876897
1859,448.31,445.43965648421107
1860,479.02,479.1414638470168
1861,432.77,433.17177454413735
1862,448.37,446.80384644417467
1863,444.99,445.8869582419568
1864,432.04,432.0052740056137
1865,461.49,469.27079216277747
1866,478.79,477.7032192671367
1867,438.05,433.2425169304311
1868,445.52,449.76782057101735
1869,479.53,470.2393072603338
1870,443.03,445.41051630024117
1871,444.62,446.78437392803244
1872,452.13,448.7941031908773
1873,445.85,444.0377181874411
1874,481.38,476.962431102359
1875,439.33,442.71821996831693
1876,450.94,444.8670199653161
1877,467.22,465.5731602817245
1878,482.36,477.3297324840126
1879,462.52,460.5154634316644
1880,465.42,462.3060370771435
1881,466.27,466.82633003914975
1882,434.27,435.024132526039
1883,442.13,443.78932591346216
1884,463.71,465.66847109831775
1885,444.74,445.09881685288514
1886,461.58,461.3610583955795
1887,474.26,468.3989209888522
1888,434.35,433.7328694603661
1889,445.27,445.3934269821823
1890,467.0,465.66087272665806
1891,431.97,433.57652546047547
1892,451.96,459.7204073776091
1893,461.96,459.31722793699345
1894,443.75,447.2623687640032
1895,472.27,469.7356513042702
1896,462.13,462.02688777101713
1897,444.4,443.52033696215216
1898,452.0,448.0062922795239
1899,484.65,485.0943887028452
1900,438.08,442.90586833695227
1901,473.56,468.5477862951604
1902,434.89,431.2496702742239
1903,432.48,432.9770181628813
1904,448.35,449.7381047586776
1905,433.58,436.56451081735133
1906,429.38,434.1522009003638
1907,489.11,486.6866716532518
1908,450.11,457.4671032692206
1909,471.47,474.67578639539346
1910,463.31,462.7331801153324
1911,456.01,452.8965891565509
1912,439.96,437.1782077368415
1913,468.75,467.29813185144695
1914,473.27,475.5658922395638
1915,471.32,479.0639524295641
1916,440.12,442.84007829814936
1917,440.99,447.09956290274545
1918,465.88,471.01531515700566
1919,451.93,467.71493960765997
1920,461.69,459.91331827514006
1921,434.08,433.22016759192593
1922,446.56,446.41735407538755
1923,447.78,449.0553323609292
1924,450.18,449.1055154469695
1925,461.54,457.88785227905475
1926,441.93,443.42502254125924
1927,438.01,441.0265798685508
1928,432.38,434.6510258754668
1929,435.69,433.22946064089695
1930,459.01,461.04379839593497
1931,449.1,444.2919580809016
1932,428.61,431.6470513284869
1933,466.75,466.7417804250409
1934,460.33,469.98372782171975
1935,451.16,458.4924620398971
1936,480.72,479.3399991013429
1937,430.59,432.1349569585556
1938,444.39,447.93442014621866
1939,444.19,444.62185400795096
1940,459.79,462.88844125732425
1941,433.35,433.525599971558
1942,459.53,454.89507161766426
1943,478.37,477.25955469503833
1944,485.49,482.9594044164205
1945,428.98,433.6512945849298
1946,443.98,444.91421109024316
1947,464.66,461.4738157715558
1948,445.87,436.58193624377043
1949,473.51,472.13344523732667
1950,431.97,432.59187054006674
1951,470.17,467.5627847313529
1952,434.17,434.2078079568541
1953,453.12,457.59274645660753
1954,432.09,434.44860381625574
1955,430.07,432.4827727807746
1956,442.29,443.2668822275072
1957,436.97,432.45359930968186
1958,458.4,459.1448662840201
1959,448.22,450.11452296941974
1960,441.99,446.9426701029806
1961,437.73,439.655845516465
1962,433.37,434.0994461193806
1963,433.25,433.66083652954484
1964,474.91,471.97684115459225
1965,444.48,443.7694613579087
1966,433.73,432.1375829152308
1967,473.99,476.3309744595722
1968,440.93,442.01450746220723
1969,472.22,470.6585500216284
1970,465.77,466.68453138805467
1971,444.6,442.9354223522231
1972,454.63,445.12849494887143
1973,454.03,451.6640270054685
1974,437.01,433.26640236854814
1975,475.46,476.46195259450826
1976,437.03,433.2343416020009
1977,439.37,435.6721489343097
1978,436.95,436.7642694476694
1979,444.9,444.44143475281356
1980,436.67,438.5954270875011
1981,485.25,477.3952218612166
1982,434.99,435.5275409626606
1983,464.36,464.07398223116775
1984,439.97,445.6502462954654
1985,430.45,439.58514756792385
1986,438.12,437.1359149862292
1987,428.79,437.1802093766394
1988,436.55,437.1279549859369
1989,433.14,433.77095550574916
1990,466.51,469.42794842873445
1991,447.27,448.93134839935936
1992,479.56,476.9236737581898
1993,437.57,438.70332569603954
1994,463.13,467.5100325929407
1995,436.16,438.81444340960763
1996,486.09,486.49460087445976
1997,449.89,449.98026750972275
1998,454.4,449.2004790142337
1999,435.74,433.49911591645844
2000,440.23,443.90510945164334
2001,440.22,438.88139855293815
2002,446.38,442.41110968256993
2003,472.65,471.9210194524528
2004,472.2,475.26882700655153
2005,435.89,437.2256537507663
2006,434.08,435.4583432627289
2007,445.54,442.936245146825
2008,438.5,439.27384597330285
2009,449.87,447.9135605736365
2010,443.79,445.37115407399205
2011,431.27,432.83500779473974
2012,455.25,454.604532874428
2013,435.62,436.51925065216204
2014,426.37,430.3249350307183
2015,476.81,474.83368196711626
2016,445.47,444.092061309659
2017,468.84,460.4428189841038
2018,477.53,474.44151277249006
2019,450.08,442.3378391662291
2020,436.83,435.1077922026232
2021,475.14,473.8984593582561
2022,479.98,478.5950738888295
2023,478.87,481.53215598800944
2024,482.05,482.9668730997062
2025,437.06,434.96232633983453
2026,479.19,477.98635563217846
2027,444.95,447.22178457235606
2028,454.36,454.7305764990722
2029,445.64,442.95624537968763
2030,460.01,467.23886721756435
2031,445.83,442.34476955219503
2032,430.85,430.9937196644975
2033,457.99,456.5882706801569
2034,473.11,471.2537157533142
2035,454.76,454.42412160675985
2036,479.96,476.7922392563512
2037,456.18,457.2911480823712
2038,463.47,458.4548278240599
2039,475.46,482.56061013961204
2040,436.37,437.9652440594545
2041,441.47,441.64304724407856
2042,441.14,443.31609617865973
2043,439.49,443.9846045746678
2044,450.75,448.248121403345
2045,455.29,452.0620782188373
2046,435.85,437.25429157124057
2047,483.92,480.80711640149786
2048,463.2,462.7330817453403
2049,435.98,433.40434387850354
2050,470.44,473.47655424099145
2051,447.35,449.4228651788269
2052,467.8,470.4991225803037
2053,436.58,433.41270484650113
2054,447.42,446.89809850507123
2055,438.83,441.89048076878316
2056,449.05,449.1281923969283
2057,457.45,460.33975202869675
2058,482.17,481.926286836096
2059,475.9,469.659616792646
2060,472.95,477.4014780051013
2061,453.28,455.48858995265255
2062,440.96,446.6803083297035
2063,438.17,439.75588744467086
2064,450.69,447.08596946529605
2065,439.77,444.29903032882805
2066,442.1,446.4983604931748
2067,443.12,439.9541627431213
2068,443.96,444.468404073795
2069,431.43,435.3341321620077
2070,446.34,439.5672694856633
2071,427.65,433.3797597470294
2072,465.38,464.2010207432884
2073,441.29,439.20651253582054
2074,480.54,477.35979629627445
2075,437.35,436.07116418757477
2076,431.83,433.0677040741301
2077,441.9,439.59678489703145
2078,472.16,474.5311709973543
2079,482.16,478.84167727518883
2080,439.67,444.8245610473188
2081,485.73,479.1606504322391
2082,442.99,445.41051630024117
2083,485.7,487.39820290539694
2084,427.45,432.54322667022115
2085,482.74,482.2642260609418
2086,449.11,447.6913661603273
2087,428.42,432.90671094517944
2088,425.64,431.2887093010785
2089,451.99,445.18315314483146
2090,430.88,431.6801558809583
2091,476.37,475.04882323975323
2092,467.83,469.74111248254417
2093,445.97,450.0321097200675
2094,470.92,471.3503110859772
2095,463.98,466.07429227929333
2096,476.81,480.1076916486403
2097,434.41,434.1730408804698
2098,453.47,452.3457717895064
2099,430.16,432.7027748450555
2100,478.43,479.18120773600793
2101,441.81,442.36765277348087
2102,465.89,463.7014649210011
2103,464.27,464.63373669466245
2104,431.92,431.83142801003333
2105,447.24,442.9776101271916
2106,444.99,446.525974814507
2107,448.93,452.4475080282354
2108,453.64,450.7818869662347
2109,430.32,436.86212042654836
2110,451.93,450.1127569110111
2111,476.03,477.9252056385987
2112,434.01,434.4056358993838
2113,441.14,438.33628330075743
2114,437.26,442.63483641878764
2115,432.61,434.8099854020702
2116,471.46,468.81077772473793
2117,476.84,471.70501109547286
2118,474.03,472.0750352560509
2119,440.05,441.35633385143444
2120,456.84,454.5190818362442
2121,454.69,463.87016896268767
2122,442.31,444.8009865046612
2123,462.05,460.1910504409384
2124,455.07,455.85493785285917
2125,446.93,449.7627833076386
2126,440.0,442.6341612652925
2127,468.19,471.0408804275777
2128,431.39,433.40938978938124
2129,450.81,450.39529393550634
2130,447.54,450.7227107908657
2131,485.18,481.28762447450885
2132,463.6,464.9727819062196
2133,431.01,432.30038309880797
2134,431.27,432.4663377766384
2135,467.8,466.9486794980059
2136,445.04,434.2332046866544
2137,438.64,433.0470366289705
2138,471.79,472.892472358196
2139,473.19,467.2589173950211
2140,445.59,441.30336752534765
2141,426.35,433.88803237167826
2142,434.25,433.20102908045027
2143,444.42,445.3801017001205
2144,448.35,458.582344843311
2145,478.79,478.8683933359749
2146,460.8,466.58984042832554
2147,437.99,438.74016256644256
2148,464.08,467.8932668220651
2149,472.19,467.71611332471247
2150,438.55,443.14989447831255
2151,483.08,485.0943887028452
2152,442.69,437.46230207971075
2153,485.38,484.0905575735764
2154,440.63,440.6220184187774
2155,427.83,432.78933060451897
2156,433.52,434.1070952656937
2157,451.11,446.73075855534165
2158,444.65,444.22701205710575
2159,470.1,468.2621978207725
2160,441.2,440.7233989384135
2161,464.86,466.8491957452742
2162,430.78,430.35504616605476
2163,445.75,444.11652988607534
2164,450.53,447.34455067139737
2165,489.09,486.104398550902
2166,447.4,445.728823101034
2167,449.03,449.6117328120281
2168,430.57,433.6831136076567
2169,428.77,433.72168336172183
2170,486.19,481.94538315515786
2171,445.27,445.28204183073973
2172,473.39,468.2193801661405
2173,479.66,478.85546618772133
2174,469.38,466.9826790774177
2175,466.71,469.3586979699938
2176,460.22,462.2201481762357
2177,473.94,477.1053751903525
2178,440.09,444.3795100283535
2179,460.14,462.5975671664867
2180,477.93,477.2448338153835
2181,469.54,464.7279181420797
2182,433.35,433.03024523309176
2183,444.61,446.5674139124114
2184,481.18,479.93478596695104
2185,446.33,447.7808192408518
2186,443.13,443.7998737292186
2187,471.44,470.063132297326
2188,438.15,436.40954083061825
2189,473.43,476.62947982217105
2190,440.26,440.86753057360414
2191,440.46,437.7781602872564
2192,443.9,443.00891158832485
2193,457.76,450.4146065138404
2194,432.51,431.95307813071827
2195,443.44,439.16489038388704
2196,435.26,432.66935295653445
2197,437.79,436.23120705593675
2198,434.16,436.5796085034049
2199,486.91,483.7636646371173
2200,479.45,477.2605330583532
2201,460.24,457.08645811834924
2202,471.77,469.9608878484282
2203,437.55,438.5024344033831
2204,448.71,441.13464521267895
2205,432.13,436.2388016541054
2206,474.07,473.72120360162637
2207,444.81,443.12575493626866
2208,453.05,447.6140232734379
2209,449.62,450.41973132795374
2210,447.83,445.08136987651295
2211,480.54,477.9907641608531
2212,437.28,436.19228263050013
2213,436.24,442.13975705302926
2214,448.75,443.63054057181756
2215,436.9,434.57902118691817
2216,441.07,440.37371074687576
2217,461.86,462.9008357232005
2218,452.7,448.4264617069449
2219,458.8,457.56228186878565
2220,435.34,439.48615056793807
2221,494.91,489.01350054920783
2222,446.7,448.1518014305851
2223,439.94,441.0968088130978
2224,428.69,434.85623202398915
2225,443.14,444.462302548476
2226,444.05,444.68101836429776
2227,442.58,442.02149682308215
2228,429.06,433.52790803380304
2229,465.72,464.7662212786062
2230,465.41,470.63085386004246
2231,430.81,432.905825306842
2232,430.39,434.44442547454236
2233,478.63,477.6676692893393
2234,448.67,443.7973916092799
2235,443.71,444.5988678305889
2236,466.66,468.8835218700127
2237,455.66,457.5375152186629
2238,459.06,461.0959351678384
2239,429.99,433.4831010568844
2240,431.12,432.905825306842
2241,470.35,466.8606837335339
2242,433.79,433.3647205490388
2243,438.57,437.1560781859769
2244,440.48,438.5813856539703
2245,449.34,447.56919757535763
2246,460.33,462.5975671664867
2247,440.37,444.6251531078609
2248,449.74,448.5970294445458
2249,431.11,432.37815315195616
2250,479.74,476.8277446272878
2251,458.53,455.99356930137145
2252,437.96,440.5964358085522
2253,469.31,466.81805859214467
2254,436.15,435.62538016656845
2255,463.99,465.69555996644544
2256,437.47,437.6145172409882
2257,450.95,447.14834607396403
2258,437.85,438.7853744580765
2259,483.36,477.37719237087924
2260,444.34,444.468404073795
2261,471.34,470.4518412570244
2262,427.98,430.8112774197837
2263,468.98,473.2039868755606
2264,440.53,434.72357414403103
2265,451.95,448.5251818465419
2266,429.8,431.04002829267847
2267,447.28,446.3287123314687
2268,442.13,436.8523466512939
2269,442.92,445.90374051111917
2270,446.62,444.4475064586939
2271,451.86,454.9825975475111
2272,473.97,478.3351596937766
2273,448.58,446.47081383970567
2274,441.26,433.2061723492538
2275,464.05,465.75189891025724
2276,455.72,448.9670090581652
2277,483.59,477.9118307968683
2278,442.38,438.9953496448724
2279,441.25,436.49026798886877
2280,440.98,441.4644783467162
2281,473.92,473.1976645382703
2282,455.59,454.10984753743946
2283,467.6,472.2394178548614
2284,463.0,462.3814961577787
2285,477.24,474.41303306528624
2286,443.13,443.04459025142063
2287,458.66,461.86052908112265
2288,458.67,456.9142990845292
2289,455.82,450.8421954124518
2290,442.64,445.18268894085054
2291,468.29,471.141580986418
2292,472.63,476.39435615749767
2293,433.01,433.5014022018315
2294,483.17,486.4095297472647
2295,438.96,442.506755566043
2296,447.43,449.10121183919034
2297,467.29,466.4864190911686
2298,485.11,481.1306720192001
2299,438.31,435.0233891651216
2300,438.51,438.08053005209825
2301,473.01,467.3057837136789
2302,449.28,450.46373243246796
2303,454.47,455.6814518742631
2304,487.92,479.32485037350745
2305,444.53,443.38260416239075
2306,477.3,473.2088776431142
2307,464.72,464.2390004274813
2308,470.29,464.46379617099285
2309,439.66,439.2832816487893
2310,472.45,475.04923495375465
2311,432.59,434.2733138059396
2312,482.95,479.421159429607
2313,460.86,456.95523180633603
2314,432.59,436.68708277618407
2315,465.32,466.8491957452742
2316,449.52,443.5906265478265
2317,434.74,434.7313541087877
2318,446.49,444.17773744503694
2319,442.83,443.4361232980181
2320,477.88,477.4127316579344
2321,449.26,453.8221246100048
2322,453.96,455.2542589624452
2323,471.41,469.38324030844535
2324,435.75,438.16669143201216
2325,432.9,433.4046216119295
2326,468.28,467.45212659458196
2327,430.54,437.28362723350006
2328,443.66,442.5649432646765
2329,445.44,441.8188660630754
2330,481.05,478.2278157184692
2331,452.26,446.80735402704505
2332,439.36,439.357892854788
2333,427.21,434.707248175359
2334,453.84,450.63934342664254
2335,435.61,437.9652440594545
2336,443.03,444.0688380539743
2337,470.56,469.15014556281096
2338,451.06,451.53426817906217
2339,441.27,440.93528589512863
2340,464.56,466.8491957452742
2341,452.6,455.04443094436266
2342,446.45,443.66719723129023
2343,439.56,442.23093843259886
2344,479.64,477.51676067702954
2345,451.77,455.32899914008135
2346,446.04,445.530465406285
2347,453.09,451.24175756284853
2348,476.5,479.9853855520076
2349,472.75,476.6636822116678
2350,433.57,433.525599971558
2351,448.01,441.3554067744444
2352,432.11,434.6603983569172
2353,460.4,462.5831883228759
2354,443.45,449.12166135065246
2355,446.4,445.85974880829224
2356,430.67,432.2648455837435
2357,434.73,434.05728645694643
2358,488.53,484.0426690006922
2359,461.25,458.99671455000026
2360,451.0,449.16594003151596
2361,438.82,444.7809126823568
2362,450.61,448.7676316385259
2363,437.02,431.8747650933645
2364,439.86,438.6626628990049
2365,445.37,436.0715226620175
2366,477.03,476.4059748137954
2367,486.05,483.16011357458035
2368,469.34,466.38683925194294
2369,457.26,458.8366440992508
2370,447.18,442.05471538636664
2371,438.76,437.6454315469791
2372,464.67,462.59682034192446
2373,463.65,461.2704094500885
2374,471.83,474.3674432938804
2375,442.0,442.438244805532
2376,427.69,431.77308363441625
2377,463.6,465.5651673701007
2378,438.82,439.75588744467086
2379,460.32,464.22380353055905
2380,430.31,433.52790803380304
2381,446.61,446.5504930248451
2382,431.99,432.9820313862164
2383,446.18,450.78254706853346
2384,441.28,439.4244111467317
2385,440.64,444.00787270882677
2386,432.54,432.7007304987513
2387,445.72,444.06275817150737
2388,456.34,458.21775882034177
2389,441.9,442.0311324806549
2390,447.09,444.8494967833825
2391,449.74,451.6712317294692
2392,451.95,458.79481771127377
2393,431.93,432.8897398390275
2394,444.85,444.0877006542551
2395,466.29,467.23641021988414
2396,462.25,465.437590095816
2397,438.62,438.41746917027837
2398,458.28,456.0315712558222
2399,475.73,470.66850982368476
2400,486.94,483.6990362577783
2401,476.99,477.0022718890824
2402,461.01,462.88540374681423
2403,482.49,484.4796465001961
2404,486.3,486.01485689847937
2405,438.64,443.4056742946794
2406,440.48,441.497715737767
2407,479.02,482.4817826560796
2408,440.11,445.35559780825696
2409,452.2,452.6130151969596
2410,460.2,458.8404331739422
2411,455.7,454.69260639336295
2412,442.65,443.5569826807649
2413,438.08,444.1470453761949
2414,464.79,466.34005444971547
2415,431.44,432.0580203209893
2416,468.43,469.55696656265803
2417,463.79,463.3428081519257
2418,444.11,443.27860515157005
2419,442.35,443.27520295424387
2420,439.09,436.2120882934086
2421,475.53,473.30315677683467
2422,468.85,467.45212659458196
2423,435.4,438.03428963905327
2424,446.04,444.472297604219
2425,437.78,440.15054306463
2426,442.58,437.91578307305673
2427,450.22,447.95398867824366
2428,441.31,448.9789363518238
2429,439.71,445.57597710672565
2430,469.34,471.3112574745202
2431,426.22,429.34086237657516
2432,448.88,450.0874711536964
2433,436.45,438.3067140713293
2434,484.42,484.25427372513604
2435,461.73,462.1962992515437
2436,469.92,472.5481445586671
2437,431.76,431.24129288302345
2438,431.44,433.78561389737536
2439,485.98,483.0181627109235
2440,448.46,451.97135082454946
2441,455.57,462.68184673261806
2442,468.4,464.2817183695823
2443,474.79,475.2230340275174
2444,466.09,463.1062137145197
2445,436.64,442.53097106199886
2446,441.54,441.01557589461254
2447,470.21,467.3230282387472
2448,466.61,467.4144788179754
2449,478.96,473.49249852829684
2450,460.35,458.71870551756103
2451,490.91,488.37257776877664
2452,448.3,443.63203329495775
2453,467.25,465.41751775883716
2454,486.11,481.52672904728234
2455,467.9,466.18843899400196
2456,437.26,442.6990932483745
2457,435.22,434.27877081486
2458,449.1,443.13241966182517
2459,461.84,461.2511963098302
2460,459.62,464.31606079674657
2461,440.17,434.27253938860923
2462,473.19,473.9635265705014
2463,447.1,449.3073502075258
2464,482.67,485.80333457839106
2465,463.49,469.5442767073672
2466,462.87,462.03934330275064
2467,435.08,435.74230037702506
2468,469.28,467.24553428077763
2469,444.43,445.1394149073754
2470,440.23,438.66090962834784
2471,440.59,433.75334828394864
2472,442.47,443.37200521049
2473,434.44,432.7884857706293
2474,445.49,443.70422396540476
2475,477.2,474.91131182882816
2476,466.49,462.56848534133917
2477,460.11,458.582344843311
2478,450.3,447.984551522141
2479,469.21,464.35644275696296
2480,449.67,443.5837229891094
2481,473.72,475.95750784421216
2482,438.24,437.16748129598597
2483,433.03,433.5982300504851
2484,454.26,456.63762720819415
2485,435.14,440.0776717953629
2486,446.05,451.46434676678905
2487,441.21,440.6576635536821
2488,479.42,478.10903183842044
2489,441.18,433.1044762554257
2490,478.07,478.79884510018024
2491,480.86,482.78275754584666
2492,434.83,443.51352223305713
2493,440.31,443.71681322002627
2494,438.42,440.01133286346544
2495,471.7,468.597545645501
2496,453.19,451.8092014826108
2497,458.22,461.5420249037849
2498,443.75,435.10620230154893
2499,457.42,457.40954305783725
2500,491.25,488.37257776877664
2501,444.35,442.7314216238978
2502,460.41,464.98648826433947
2503,467.34,472.75534021978893
2504,491.4,486.8511143070717
2505,434.48,434.75265968405245
2506,461.98,463.8306302001048
2507,445.62,449.2729880489035
2508,433.59,433.57652546047547
2509,426.91,432.17199421721836
2510,431.45,433.69614423012985
2511,439.51,438.0982504057764
2512,436.19,440.7401444859955
2513,455.27,455.0663205100326
2514,468.4,465.7158030956393
2515,430.14,430.3249350307183
2516,468.88,466.140852078754
2517,434.86,434.8923632991966
2518,445.9,448.5148244355596
2519,471.85,470.6585500216284
2520,468.15,469.3066489327578
2521,460.08,462.0390912257355
2522,466.03,458.0586385674484
2523,482.31,482.5017995317901
2524,439.33,437.3388439671364
2525,449.6,452.4002588293271
2526,426.9,429.7062127855855
2527,463.6,466.29482164447023
2528,465.43,475.13698567527433
2529,436.43,432.558453266279
2530,487.0,483.4334933759352
2531,430.44,432.344043298474
2532,445.52,447.66550885414904
2533,467.48,472.2638586806739
2534,463.97,467.30087751323515
2535,471.61,474.92816178218726
2536,472.31,468.5219026521349
2537,436.05,442.5475959649805
2538,466.73,466.2862984629999
2539,476.22,476.5822650519432
2540,465.0,467.4728089592178
2541,464.41,463.9846588674309
2542,487.15,483.5865988194175
2543,472.04,472.73068414842226
2544,477.34,474.87913503616244
2545,466.96,467.53819999101296
2546,446.3,440.09172005149134
2547,438.84,442.7274129543931
2548,455.72,458.88138791353555
2549,470.93,468.5669543665552
2550,480.63,477.3085826646584
2551,432.87,434.3058943625824
2552,437.19,433.31008596347914
2553,472.4,469.54893820992606
2554,442.28,436.91213787006416
2555,462.64,466.0993696157036
2556,438.03,438.18576859748265
2557,438.5,441.6623065718517
2558,466.79,466.4725812320081
2559,471.24,471.0756422479219
2560,448.79,454.9799154619761
2561,427.71,431.54219263497447
2562,461.6,461.9725678498702
2563,445.39,443.99517433899257
2564,450.57,446.58255919613475
2565,438.52,441.8565628114303
2566,462.59,464.78216055405534
2567,435.71,435.8921895881085
2568,433.03,434.5313990496268
2569,462.6,458.1487610310609
2570,484.44,486.52713866217033
2571,452.73,445.27748571535875
2572,426.46,432.1646030104033
2573,484.18,485.08990983315124
2574,441.18,444.3614571279074
2575,431.77,433.29446820350915
2576,446.55,447.8108551910119
2577,442.69,437.46230207971075
2578,430.82,434.2220264464414
2579,475.01,476.86928450066273
2580,443.15,443.1460979858881
2581,466.26,470.33864564189986
2582,470.89,470.53980585114266
2583,430.63,433.56585123883264
2584,481.09,479.70858989166845
2585,428.68,434.6408617633195
2586,434.08,438.29969777833406
2587,464.31,465.1168370760436
2588,459.36,451.0979585072434
2589,437.13,440.22970207805724
2590,442.84,442.05989745303566
2591,445.1,440.9520213428496
2592,445.92,436.7275027602875
2593,480.56,479.8647437713494
2594,485.36,483.8425496879834
2595,439.25,437.47363582285317
2596,455.2,452.2964795030385
2597,466.34,465.52257437839523
2598,463.64,462.0553949093529
2599,437.29,433.2861470396348
2600,428.93,432.92308135637586
2601,448.32,443.48508575128966
2602,430.16,432.29084206826275
2603,441.51,440.2127131763946
2604,472.44,467.7067764680344
2605,433.08,433.2894960063321
2606,445.67,441.0799531379917
2607,443.93,441.11872179582286
2608,433.7,431.93266777593766
2609,448.17,447.0891997091399
2610,449.6,448.40872145104515
2611,430.64,431.0606981824519
2612,466.71,467.8246942024279
2613,458.04,455.6450476743953
2614,426.96,432.6616896234389
2615,435.76,432.7365028041097
2616,468.14,474.11132550192434
2617,474.27,477.08040686057427
2618,435.2,432.6470425609846
2619,483.24,479.5675095165517
2620,435.68,437.0913479249746
2621,465.2,469.5428738491531
2622,426.88,428.7189165753491
2623,448.66,440.97603975258124
2624,455.81,461.1585843580234
2625,456.52,453.02403950954425
2626,439.01,434.2078099770262
2627,456.31,459.5414587519824
2628,475.59,470.494426756826
2629,462.09,460.5154634316644
2630,429.23,433.74514798639177
2631,451.42,450.58113316591624
2632,441.85,440.80544784028007
2633,439.46,441.914880348076
2634,458.66,459.852208496501
2635,443.65,438.9380676199982
2636,440.67,441.62537091606157
2637,465.74,469.38407059909844
2638,459.59,459.7932394654053
2639,460.46,462.50056949840354
2640,447.69,451.2275032276102
2641,486.9,485.8953274869586
2642,435.99,432.58496197284205
2643,437.78,442.5093648012442
2644,446.11,444.43341484937355
2645,430.6,433.3501856702687
2646,462.09,464.98319222914904
2647,482.11,485.6617679832906
2648,464.38,463.2515588227221
2649,437.31,436.6973639887275
2650,442.89,445.82597051482884
2651,437.98,439.27384597330285
2652,426.82,431.4676398356067
2653,429.12,432.9224440690367
2654,434.23,432.0511528236044
2655,450.17,449.98026750972275
2656,442.03,445.97149751178716
2657,475.38,472.0292124697415
2658,451.4,442.7952815171621
2659,442.94,442.33241068219746
2660,430.12,432.0012448170031
2661,447.26,441.5711634606071
2662,484.63,477.5972182154726
2663,427.82,433.8323362192451
2664,456.31,463.1289773724122
2665,434.24,438.38614052024064
2666,436.32,432.8288490304903
2667,438.36,442.18964659332886
2668,431.55,433.825771791904
2669,467.93,467.0273614288449
2670,489.54,474.9431465315054
2671,454.25,455.2859878177109
2672,430.48,432.6470425609846
2673,444.63,446.7165311462286
2674,477.22,478.2110961680771
2675,435.32,434.96481583848026
2676,478.03,478.52727154970177
2677,445.36,444.9845272923979
2678,462.73,459.92054079883525
2679,469.13,470.3364812596972
2680,442.78,441.56275165248223
2681,449.54,447.7658619757568
2682,449.94,450.90155016591285
2683,462.67,462.2255050260328
2684,480.18,477.45320038753886
2685,452.82,454.7248304418636
2686,476.63,472.88688009183346
2687,482.56,482.62503858535933
2688,492.92,489.4285039703671
2689,453.32,456.0974575925975
2690,428.72,432.83156860127235
2691,444.71,443.78932591346216
2692,441.68,441.31028881224495
2693,446.36,448.55464600361614
2694,493.3,483.917630933916
2695,430.56,434.6862692848205
2696,450.07,447.80782247217314
2697,444.95,439.01209839632475
2698,438.79,439.03480071259366
2699,460.19,458.52137200736746
2700,427.91,434.24280635761005
2701,460.19,462.43421319999095
2702,428.37,433.34268510998476
2703,453.45,447.6800495226177
2704,457.14,452.11531379301476
2705,431.52,432.4241537808704
2706,476.02,476.0332204289811
2707,473.66,476.5481409261573
2708,434.31,434.0548776234493
2709,457.67,458.75528137071
2710,444.57,443.6452477129197
2711,433.19,430.477339677643
2712,440.58,443.89182228726344
2713,466.47,464.8407937094612
2714,480.38,479.47135919753566
2715,458.6,461.5603676022147
2716,480.6,477.607419856438
2717,452.76,449.926536757171
2718,449.23,449.6117328120281
2719,449.94,445.9074449075707
2720,459.94,457.6958783103009
2721,448.65,445.37706898128175
2722,433.74,434.5070294244633
2723,430.54,433.7236335814198
2724,432.56,432.6848572747252
2725,450.88,456.413271328309
2726,487.17,485.4327136412297
2727,444.5,444.7304389719206
2728,430.11,431.37202625134717
2729,466.45,462.4382912493607
2730,474.48,471.5323933753834
2731,461.51,463.041428304739
2732,428.12,430.70872714067843
2733,446.58,446.43536351210355
2734,472.73,470.1065119792756
2735,470.92,472.3053384752744
2736,463.91,463.1483791602983
2737,486.01,482.97872959436927
2738,453.86,449.00583336450256
2739,436.76,432.3519032158538
2740,451.51,449.67201246226267
2741,449.38,452.21551718458824
2742,441.3,446.94317347419593
2743,428.72,431.777009674421
2744,431.37,432.1714674588742
2745,455.75,453.25469683639074
2746,444.0,442.2224076456318
2747,440.04,440.7769113881882
2748,448.69,447.8300526448857
2749,448.67,443.4714235244136
2750,439.18,442.8002109156842
2751,433.34,435.78994489932495
2752,458.04,456.60322612437756
